customer_id,recency_days,frequency,monetary_total,cluster
db3a8bc35b4743ef866a0c4a,50,1,27011567,4
db3a9daf68004f45addb63a2,524,1,51259757,2
db3ac60d9aaf452d9e4a41db,21,1,31603643,4
db3b0577227641d4831a9cfa,1125,1,60308602,2
db3b1c53f83845f09be1ae07,1045,1,80656758,2
db3ba5c992824a28ae2d7f56,585,1,18393550,1
db3e51419c2448b4b60320a2,545,1,10519100,1
db40e532b12c4779b1355081,165,1,19006013,4
db4285ee68964523947a64fc,1401,1,18880429,1
db446333782445a4936e473e,1319,1,12488233,1
db44de6c342a47f08c3492ac,1186,1,30661265,2
db46946743ff4b1299c25528,1492,1,30909165,2
db46cbe4e63b4b619ae2d1f8,454,1,5132060,1
db46f8d47bce49d999a6f128,683,1,7218405,1
db473bf5bc384c3c9599b89d,402,1,6509914,1
db48946d272f40dfbbb9e8de,1282,1,6509914,1
db49457d4c11471881457115,102,1,23010717,4
db4a1fc965244d018140e952,1138,1,13011994,1
db4ac2bed90d4a72a72b47f9,736,1,11069306,1
db4b355cb46b4c6e9f5842ed,692,1,24779221,2
db50c7568eb745dc995c7e2e,1327,1,23219050,2
db50ebbc2b36404989cc969c,837,1,47717560,2
db5134b7e44b4ddc86adba4e,529,1,28573639,2
db5184c83e2f4dd9b671aa5a,26,3,119410022,0
db52b43d92384c8bb6b6eea6,358,1,26425743,2
db532273d97b4e5fb7b48b33,57,2,30321868,3
db539d4c353446199944727b,437,1,12399739,1
db5499deb04f4e79983d7a7e,342,1,15577622,1
db55cef3b9bc46f4ab5a0065,1192,1,6695923,1
db57fc74d4e34e599ca5f462,112,1,45826376,4
db582e64e500450b802b3efb,1645,1,5437354,1
db5caf49d3a24075b6f47567,845,1,34502829,2
db5d7246aa5b4283a0f5d60a,943,1,33670627,2
db6021fdfe1d44b6b0cb94ba,690,1,39191312,2
db60e23e60a240f587f76875,792,1,49846201,2
db616073172d462b88d27a84,15,1,60745809,4
db6235c948844143b3f48697,142,2,57754060,3
db6274aee16d42b58766ae44,159,1,53594729,4
db62c6fd42bf42d89bedd02b,938,1,19228239,1
db62e0d3da4a4ef9aa3ec53e,318,1,26779516,2
db6508bb3b1d48ad927d071e,1169,1,146102602,2
db65433f293d4e09a892dab8,1073,1,25894589,2
db656764865843d1826ef08e,746,1,56854078,2
db658787582041d398c66269,786,1,59605055,2
db665a8fafd64f00b6670b61,15,1,7152247,4
db669cf2d04f440db4db1eee,355,1,26779516,2
db66b3c712a648dca93d9911,215,1,8168341,1
db66f73f9a58456dba741ac4,68,1,63556027,4
db66f90456a94e11b6dcb7d7,1355,1,33564538,2
db68d710c5394877b62ed34d,121,1,17745107,4
db696820beee4e6fa15efbe7,226,1,38514104,2
db6bba24c5d14c43bbb6c0d9,578,1,48276274,2
db6d13c212c0438a91ea831a,1211,1,9460185,1
db6d313835e940dc8a95efc4,1610,1,17379533,1
db6d330b84d94719abbaa30e,884,1,46236946,2
db6df105246e4861adcc5c8e,165,1,27499548,4
db6f4d3b5e8a403eaaea8edc,314,1,48513754,2
db6fe6c6168d4a549658a403,501,1,25932645,2
db73e61b98e14d7bbb4ec147,1286,1,49652347,2
db764b559fe64fdeb528903f,57,1,9028972,4
db769d3d515d475ab402be97,369,1,28200106,2
db79269c59dd472593f886b0,891,1,56147251,2
db7c12a271ce45da971085e1,886,1,9843953,1
db7c133ba6414633b89cc627,0,1,47115890,4
db7d7d60af484cd08f7a71a6,1355,1,11973873,1
db80750fe3e747febfc0fd36,1063,1,25453367,2
db82049300ac431eaf5eaaca,311,2,81363462,3
db841ba8fc0241418e250df4,925,1,15113640,1
db85078a140c45daa60011e5,1105,1,19806201,1
db85d576219a4c399244c1b0,1187,1,12911388,1
db86a792a9c04880bf69fc0f,150,3,102149770,0
db89e17db6154cdfbbd560f9,717,1,40359177,2
db8a1a260a294f638625762d,929,1,6049986,1
db8ab7ef49ee4422873723d6,1063,1,10646770,1
db8cc4bdbb694cd9b98e79f1,653,1,10091196,1
db8ceaa7609745ad96f6b6ed,1044,1,8681720,1
db8fb7fc46504070b8a9419b,6,1,37371703,4
db9048a2aec242aca38e0228,1086,1,18123796,1
db9316026f6b44598bf0a332,182,1,9354211,1
db96acdb1d124198a2a341aa,94,1,36781784,4
db96bd3037ee4c5caf0cc625,1543,1,39594972,2
db970cbd709d4a5cb43e1b5e,911,1,46899888,2
db973a9bd46f4282b458de8d,164,1,14881265,1
db97983c3c164f9190af8c31,908,1,4752204,1
db98495a2f2447e99cad016b,565,1,33808010,2
db9a5ccdc41c4fd9af3f1aa5,16,1,116201462,4
db9f078c63e84344b037e278,285,2,93726792,3
dba1d063814a4e4d8a613138,35,1,51140978,4
dba203d687a34942b8121e14,497,1,16586073,1
dba2fdee5d404fb58d1c2952,418,1,5767562,1
dba33a10f6bb4a7782cfd2b8,28,2,70291488,3
dba521384d2c4f62b6dad944,446,1,35055435,2
dba636a3e88f4a2d8910650b,15,2,65659532,3
dba668301bac417e98be04a7,167,1,20152810,4
dba8cc35eac442369dd18723,218,1,28898651,2
dba94b13456b4f4a89429168,23,2,215492957,3
dba9de80e4cd4d2ea12f8497,812,1,36066944,2
dbab4b6f98e84b29abee495a,0,4,278193360,0
dbae2c7c926f4b85bdbea280,1601,1,52539384,2
dbaf39fc36844d64b0af2c1f,845,1,45773597,2
dbb05df60ced4322adf40e3a,463,1,44495734,2
dbb163ebf0c94c27a8fec2c2,55,4,206919638,0
dbb3ab437b224cbbbede0888,1075,1,42095971,2
dbb404a982e743f7a810c624,1274,1,12983251,1
dbb524ceadf246f58953dda7,40,1,31441799,4
dbb5373125bb4593bd936c7a,16,1,6560614,4
dbb634a487e94370952240bb,1215,1,23714913,2
dbb656d885c64f86b6746dfd,341,1,33916977,2
dbb69344bb9c4d14864ee2c8,1186,1,22127122,2
dbb760a9033e46ac9554960f,829,1,50531257,2
dbb799c0293c463eb72aaeb5,174,1,39850201,4
dbb9e32a825d4f239b342885,1117,1,31759327,2
dbbcc6d4f6cf4816aaf851e0,259,1,8682542,1
dbbcee8a53654a348839ef3d,29,1,55123049,4
dbbddc2070ad434cba5c2805,249,1,18617908,1
dbbe06bf66a644c7ad3ed155,770,1,60813667,2
dbbe208fc3894def954b113b,953,1,39325467,2
dbbfa2d2939d4528929e4700,702,1,7910275,1
dbbfa6619bc6469fb2ca2375,1642,1,11260444,1
dbc053047d5f4d26883e363f,269,1,47806027,2
dbc1a0201c2d46a888740176,811,1,50648626,2
dbc1fb2754e240f09da3ebe7,58,5,269311989,0
dbc29377fb0b46aaaa04f82c,359,1,60428992,2
dbc3045f63eb451b9af34294,413,1,47589412,2
dbc3fb50e050422a85f34d7f,824,1,7556562,1
dbc6eb2991b2463ab2d94658,543,1,35839435,2
dbc86776e8674cb1b26ffe50,622,1,30023097,2
dbca5bc4fd164c0dbed7c2c3,722,1,35052704,2
dbcb3b5e7dae4f5fbde008ee,193,1,16632453,1
dbcc2860bdd342208869c75c,685,1,28567100,2
dbd0a78eb4c741b6b2c42b9e,108,1,36080450,4
dbd52b4c93794d6a8fefcb7a,434,1,51764664,2
dbd5931cf2dc475580289b6d,1365,1,44312211,2
dbd6b34fd60140b8b46490ed,243,1,240199394,2
dbd70217c99446b1b1771e11,1213,1,32093167,2
dbd73c1b74904be7b2cf4134,1454,1,15659267,1
dbd750250f264bb9be900c6a,168,1,47360002,4
dbd7eecf17164b6cb1d37dd2,213,1,19462859,1
dbd8842e05234806806b30f6,1299,1,6231833,1
dbd8be27c3714860a46d21ee,1004,1,96347910,2
dbd92dc9e74f483b9c399241,47,1,52846588,4
dbd97f62d1d44d03926b6131,41,1,13011994,4
dbda16d0a52740f6aa5b262f,1579,1,18691309,1
dbda9f88b1d947b387964647,763,1,45290900,2
dbdbc0cac7ac45378669d534,1105,1,8018719,1
dbdfd99c676d4dea816f54f4,95,1,12060743,4
dbe1815aef1a43e1ae87e352,19,1,54535897,4
dbe1d0089100402ba60a07da,12,2,62803224,3
dbe2c0205480434abcd452d7,444,1,28090166,2
dbe3ae46565d41388983537b,1001,1,37028880,2
dbe3c2e86d9f4a7aaa6bbac9,199,1,15262483,1
dbe4db1b8bba44e7a29ab8ab,458,1,54780665,2
dbe5eee3384c40fb845f5c31,807,1,15842520,1
dbec63200c9c4bd2982c7920,264,1,38105854,2
dbf0a865b7a54999869beef6,315,1,17928698,1
dbf104bd35554fbb8d6931bc,146,1,36739124,4
dbf3bef0f200469799f18125,731,1,17753145,1
dbf4011783464519b3a2bc5a,26,1,37612838,4
dbf49a7a69184151bc0fd4fd,1488,1,56903577,2
dbf6eeaa47c14668b446968e,1381,1,25671718,2
dbf816157647406287b4d25c,383,1,12653492,1
dbf923d83d474d0f9138c58e,171,1,10103874,1
dbf96a31d26341788e98fa41,302,1,42290221,2
dbfa2c6bc33948ae8e7cae0d,1307,1,6276653,1
dbfb6c85887d4843b51d827f,77,3,43281227,0
dbfbc112ba2644b596053d4f,1589,1,35803238,2
dbfc66587aaf4113924f1058,1090,1,17487390,1
dbfdf6e67337484996bf09a3,217,1,41390846,2
dbffceb55ef7450e999abe4f,436,1,14272016,1
dc002073c7ee491ea49bcccd,1395,1,18199750,1
dc022bc8273e409fa383ede1,11,1,52927438,4
dc04247731544650abc10ec3,82,3,85500620,0
dc04b07455bf48969d28bab0,167,2,74572730,3
dc04dc02d7ae415f9fe19631,1329,1,30353537,2
dc06d3a70d7b4d578e063649,1100,1,30708415,2
dc07ae33034b484ca4365408,511,1,9473628,1
dc09d3770d0b4bf59719748f,11,1,2889783,4
dc0ac755965245cc8b91933a,1312,1,30144592,2
dc0b5b83d47f4b4cbeced8bd,297,2,99923513,3
dc0c0d5f54b648bd95cbb1e7,680,1,55601883,2
dc0d27cc385a4fba8576942c,620,1,34102652,2
dc0d7dbd6a174ad09e2032f4,395,1,36644663,2
dc0dddb892e7428c8ae880fd,1383,1,35749220,2
dc0e65fe1c5e4bafafa7b255,473,1,54636058,2
dc0ecb77567145c1a2775eb9,473,1,22055883,1
dc0fbee429bb4ca582d032dc,210,2,90956959,3
dc10986330094a4d8df0a108,1389,1,44318367,2
dc10ce81291442e596ac50dd,1282,1,53742269,2
dc155d65fdc94d72b5ba3256,551,1,45004245,2
dc16317473f24b11bce5142d,1121,1,48594552,2
dc17daa8a90d46e88c1a5cd1,24,1,46908553,4
dc17ed6704654932af0cb3a4,1484,1,60330739,2
dc19b9bad2d44e5b9371bde3,571,1,24369643,2
dc1a8ef6b60f4934a7054858,353,1,47713287,2
dc1b69ecf26e42f78dd2d430,257,1,2805615,1
dc1baac2f8444745b8be1a6c,1196,1,29496946,2
dc1c7a815e634841ac936311,93,3,110821516,0
dc1e2f481c4543ac8d7b4e22,18,2,58100042,3
dc207875b2fe4b808dc35f2e,1310,1,44890080,2
dc25909b7f4e498290c91df5,1318,1,22345251,2
dc278b8635a2440ba27fa4ff,1060,1,19153295,1
dc27ac2cf9b14a66897154f9,233,1,60377754,2
dc27d95cddbd4ad0b806717c,1508,1,6767993,1
dc29d03ef7094f3c91ca6d0f,281,1,60778381,2
dc2c4bea292d42a0a41f55d2,223,1,57933449,2
dc2d19b8642040bcbe8d18ce,293,2,82889972,3
dc2ddb03e8f44d888332981b,41,2,85675125,3
dc2df74c0bf04231ad9791cb,236,1,41973110,2
dc2eba2f633948d8a3f521d0,354,1,24138976,2
dc2fe64102694e40bedf072b,97,1,30959325,4
dc3017bb5d1f4d8dbe0ece77,695,1,47463192,2
dc30632dd425496a894e81f8,409,1,14676779,1
dc31c8f007ed47d4a29ce3d6,59,1,44633938,4
dc32bc020d16461eb84f1938,1556,1,5097256,1
dc32cfb576bb40d3a828e517,540,1,54769216,2
dc35187d27024c0e82297843,13,2,61111884,3
dc35b0a070ad4da4b40d75f9,139,2,161826626,3
dc37511d925b40efb440d3b0,110,2,67327641,3
dc38aa50a6474e5c85ea9062,364,2,58574407,3
dc39904b60df43f49fb52553,19,4,347742020,0
dc3d379465464a7683d59175,909,1,41698549,2
dc3d8edcb8bd42c0aa55279c,448,1,14500202,1
dc3fdf8d65714c96bfba2af8,283,1,8512263,1
dc40648b8bfd4be38fa8f4f7,650,1,17970826,1
dc40f3abb55e4895b9eabfb1,1553,1,39786458,2
dc41cae78da54e338e96bd9e,9,1,37257557,4
dc42f7ff7367464e8802b444,107,1,84812003,4
dc43629e662741799d5760bc,767,1,30191298,2
dc438857db694ba4998b86b8,538,1,12998880,1
dc460540d4fd4817968726fc,107,1,26191816,4
dc4612dcf244428bb5d85078,351,1,45260563,2
dc4660a5e9314f99b4e57182,479,1,3990043,1
dc473d033d054033936b5264,148,1,26828979,4
dc485f451d7c4aa9b0c7844f,14,2,83517154,3
dc48fe198db84cd99b308747,276,1,41282651,2
dc49aef044804e38b4ac7d6f,118,1,54769846,4
dc49ef9fa2c9442bbe34dcba,569,1,20541964,1
dc4aa735d5444a2aaa09c4f8,102,2,39880132,3
dc4ada3920e246de81fd6f60,147,1,55169034,4
dc4b949fd865413cae1b7a1e,1518,1,10097274,1
dc4c62a4539e49f1b7e4af90,371,1,282298653,2
dc4dfb3081784afb95daab14,802,1,267583724,2
dc4f5e9155b34e7498b6cdd2,822,1,61650643,2
dc50a3f2e29745dabcb2b5b3,159,1,24908122,4
dc51eed5f813465d91610080,120,1,9584053,1
dc523f7b773e4bbca07317c6,691,1,38436611,2
dc549dd830584fa2ba9968ea,639,1,44603234,2
dc54d542299240f2a1e52c86,460,1,37512968,2
dc59975c30844c94a0e475ee,409,1,11838654,1
dc5ae321c351409fb1164e31,270,3,128903978,0
dc5ba1cce8dc4c7e9dd11134,512,1,32874570,2
dc5d03b8965e4f23a9179af2,665,1,9263229,1
dc5e4db879b84869b9459362,361,1,34859731,2
dc5e64b5a7a941c797f01187,156,1,58137893,4
dc5f3db2a7814331912a27f0,67,1,36803482,4
dc5f64d3310f4e21a1f0c05a,532,1,43972828,2
dc60f19674cb432d80893ecd,1529,1,25434432,2
dc6100cc1ce8457bad4c81c1,554,1,9883081,1
dc6130ed3c07468997468507,739,1,47979316,2
dc6186943925434c94daa455,1034,1,24337326,2
dc645747f2ea4d96b2b7d98d,718,1,54002870,2
dc65760ca04b44c890a412a7,732,1,154440770,2
dc65b2ae2c6e4513bfabf8c9,395,1,24368559,2
dc692a091cd44d9f882fec61,257,1,53892890,2
dc6ea415b2c94f78822f0222,206,1,11181494,1
dc6eb3ada01b40d0814609da,667,1,26490707,2
dc7019ff5bb44273a231f449,540,2,47223403,3
dc7078dc4e284d39ac2fcd58,726,1,30782298,2
dc71c6822d1d4b0dbf2e029c,447,1,108276835,2
dc7398b13eb94d888a5d9aef,706,1,39929836,2
dc74138161fe4f8780535097,97,1,39658414,4
dc7468ce930e41b0ad084edc,1303,1,21299111,1
dc7475a58d1c4b1c85525bfc,471,1,4222231,1
dc74d4e22ad04aec84f1ae56,362,1,37717121,2
dc750c6e5af4448b80d37a6c,777,1,56731336,2
dc781b7c74ff4135ba5da40b,64,1,49250494,4
dc781e13d1804e2bba78d672,315,1,19102056,1
dc78a612909847f181f3ed87,69,1,15439387,4
dc7a2631f880460f99558282,892,1,30567250,2
dc7a337ae8d947c69ef8ef8f,480,1,36440634,2
dc7b3e57c48b4776986b3cc2,783,1,32310773,2
dc7b6943cb764da6a93bde80,1154,1,58878448,2
dc7b9bdbc4474936838e6381,33,1,61486357,4
dc7c8e1d63c94cebb8d37e5f,287,1,43158631,2
dc7cb567bd9c4b7794b25061,1443,1,4500477,1
dc8015acb60241119e41ad0b,442,1,129801169,2
dc8095ecd0154e0d8b36300e,130,1,59547112,4
dc80d574c33a4eb19470d936,385,1,23459366,2
dc80da2eaca84071a0f68ace,238,1,45935466,2
dc82d0a2a4b2493fa225711e,212,1,60027893,2
dc83c4dc7bc7497fb028f594,497,1,51981998,2
dc8421fd815347bd962b7e79,75,1,12956127,4
dc843b9975b44120ab0f3b28,199,1,14374820,1
dc85329020b44f679fbc14e5,68,2,318904292,3
dc85ee87c7a2442fb2cda8ff,102,7,280857694,0
dc88a9b32ad049f39cf7036e,119,3,122305221,0
dc8b76e8b16044df965adef8,1036,1,39472980,2
dc8b9dcd9c194449a757409d,910,1,25917878,2
dc8baf16073a431283f60d6c,22,4,349417354,0
dc8da61f90ef41b89f712d78,126,1,371525987,2
dc8fe179cc054facad556ee8,98,1,162126009,4
dc8ff1a15e4a4dc4b67323c5,128,2,55828695,3
dc900baa9a52449ca2c72fb9,15,1,33086860,4
dc902bedcd8940c58a84c924,766,1,32640870,2
dc92150a4ef04bec9d6bfe2a,1117,1,7132015,1
dc9217a50b8a4b54a2523063,1,1,40166033,4
dc9255c154a542b1a23d240d,22,2,106775525,3
dc958121dfc04315bb04f9de,897,1,55103879,2
dc981f34427a435d9dbda8ec,1359,1,34779249,2
dc9cf8a1c6f44c67a79211d4,778,1,14932207,1
dc9dd822f63548cd80db3891,404,1,59442454,2
dca20206540f4589afb2d8a6,249,1,57517764,2
dca221ca24ec420fb3770319,1256,1,35763175,2
dca258e7f51c41cd9b7f41f0,720,1,21048838,1
dca31801c60d46448291347c,135,4,152846491,0
dca3670e071c47488bb447ff,1304,1,35196392,2
dca3729a14c84a4dad47ea80,280,1,6333727,1
dca3fb86753e4f3992bf8660,425,1,44084818,2
dca71286416e46a89d0bd1f0,563,1,44026230,2
dca899fad52f4cfd80071b79,1104,1,4865007,1
dca95f2547f04007b566c73f,8,6,251527049,0
dcab054c59a84f2ab4afc96b,895,1,39718251,2
dcac053f9cb94685a57174d5,293,1,25892285,2
dcadc82818f04daaa4e803ac,836,1,49849495,2
dcb0f6653f4d482386b718e0,1225,1,44901535,2
dcb1c71b93e5490c97ade169,45,1,38216312,4
dcb3097e3d1641a4932a8274,456,1,46524532,2
dcb339c07dfa460db3677938,771,1,7751100,1
dcb37d6a8c144ea491553be7,576,1,32617211,2
dcb41c86a7f24d7e8a0bf832,71,2,58489042,3
dcb43e2858ef4a159d67508b,64,1,28274146,4
dcb6715ec3f7483ca926fa85,317,1,57034619,2
dcb692f159b94dd992f5a676,742,1,38707216,2
dcb6bd5a5c674f1685ac55a9,226,1,117959642,2
dcb6c389729346ea8d824d4a,41,1,9747407,4
dcb6e3f605064c169dcf243d,885,1,36202463,2
dcbc56639d2b420784481084,1529,1,38249183,2
dcbc70118bcb4202b02e39c3,3,1,18936836,4
dcbe27fc61a34d4b8471095f,1604,1,46935272,2
dcbf0e88ba5649f4ba9b8885,246,1,62347196,2
dcc1c616dba1436a9d133122,404,1,36959369,2
dcc295ae104941f88516c7b9,181,4,140516888,0
dcc31df16a664ef5b67fdad6,817,1,74852128,2
dcc3319df21d49c6bb5ccd84,540,2,96031608,3
dcc4a2ad861a44a9b782ab12,406,1,46820696,2
dcc5d7ba56df4c7b985ab520,1430,1,10716338,1
dcc7aaeb8dc14f679237eba8,753,1,56393313,2
dccc9176ec70428e86c769ad,1516,1,116525138,2
dcccfbd84b3347f58f14a486,119,1,37844285,4
dccd02db101a4156b10574a2,1017,1,24862090,2
dccd4e72064147389b037094,383,1,33052422,2
dccd5320b3e94a83b90cd475,108,1,37749993,4
dccebfaf2812417fb52cbfd8,44,1,39658414,4
dcd02dbdc54540799cb6d7ee,363,2,84820697,3
dcd0576ed575417d91e2c155,6,1,17599266,4
dcd0625a17a64295b39718fe,155,1,23107398,4
dcd202d0c5924addb5fa2a0d,1241,1,13054203,1
dcd3af9dc6d24bbfba9e9656,145,1,15752461,1
dcd64b7d1ad0423898f227c3,925,1,6666118,1
dcd76720ccd843409957ad37,1282,1,52747374,2
dcd9d2475a0a4b5da7a3c0ef,1084,1,58137893,2
dcda45f653ae4fd1ad52470b,414,1,31413603,2
dcdaf73d53cb458ea2bd5c98,531,1,38481898,2
dcdb15cdfa0f444ea5ac96af,460,1,144342750,2
dcdb36b7e8fa40c1ac76358a,363,1,39822727,2
dcdbd134e7c14a508381dbe6,1575,1,12828428,1
dcdbd271727340cf86cc32d2,506,1,32305294,2
dce0834ced3f49cf9c498dcc,357,1,54154432,2
dce1567d8e8140f29b74278d,1477,1,18166038,1
dce177763059424d995bb484,804,1,47878325,2
dce24bb2cf0e4c6e803e956c,501,1,12122304,1
dce31741f1354f769edc582c,73,1,3708462,1
dce36d023bec4ffa89a36c9f,58,1,6851514,4
dce379c867da4aabaf3ef259,141,1,28728047,4
dce5083a24b2491484134e5d,479,1,35617257,2
dce55f3f0af4498a84a37ec3,418,1,39313928,2
dce578f02bcf459ab108a6b3,271,1,36159963,2
dce83d186718439aa92b46f3,549,1,9157191,1
dceabfacdc144d6bbb5b478f,143,5,139564994,0
dcebfac6fe634ff0a20c8dce,91,1,21966327,4
dceefa02d810482f8ab4bdef,1138,1,49114582,2
dcef2baf96c94496aefa2800,1579,1,11720740,1
dcefce57419546f2a501f19b,703,1,18838422,1
dcf06061ee5c434aa56944cf,1465,1,31753561,2
dcf0a64bbac44164ae6bde20,786,1,39390738,2
dcf161c4d4494f6692d35798,118,1,21367130,4
dcf53f2e686248a1bca93726,172,2,92268557,3
dcf5c13d15d44377bf3cd00a,463,1,45981756,2
dcf7216f8c104e9585bbed06,408,1,39649686,2
dcfa7807f9684a259f157e80,430,1,20083671,1
dcfae55e605741ffbcb3d3ff,1647,1,17092839,1
dcfbc95089924f32a3c8ce02,83,1,47579977,4
dcfbd76e36854f1fa0fd5789,574,1,20861585,1
dcfc5face63c4179ba6eab9c,1104,1,25060443,2
dcfe0118536d451dbc32e5b0,425,1,15765573,1
dcfe44f12dc649b0a062c467,57,1,13143866,4
dd00ee0fd2c1446d84328e0e,1259,1,36210029,2
dd011152a44647c393b6d7c7,132,2,85616306,3
dd019c439bfa45e5830de745,692,1,16543673,1
dd01c0fe86cc4d1b9a4074e1,30,3,106295744,0
dd02a60987664ac38cbe8d34,1100,1,27623499,2
dd0300461bf84dd8bcd151ff,118,1,37692714,4
dd04098cafac4cb89061086d,807,1,5808250,1
dd05754e526546a993f1c69e,1009,1,57191703,2
dd05d645b2224b88bc26f805,1308,1,29313179,2
dd06cad17dca48248ea53991,73,1,56761465,4
dd08c9415ac14a71990444c6,557,1,36412148,2
dd0a385cd66e4a08aa5cc6fc,379,1,240450958,2
dd0a5d876906451baf904198,906,1,44535207,2
dd0c5161aadc4010aec35fe3,170,1,42019989,4
dd0c5c40f4ee41ce98055e83,1084,1,29903191,2
dd0d38c6cdaf415596f1b2e5,536,1,250666356,2
dd0d4edecbf5465b9ca12e0d,1454,1,42196020,2
dd0e68664a7b46f7abd49b87,1064,1,16118297,1
dd0f9fbc20e241bf8cb420a9,175,1,50114346,2
dd0fa699a6044440bb0a7d5b,1305,1,30899477,2
dd10b4c2b05142ac8ec26e59,1522,1,46437121,2
dd11ec2bc0af45a9a2fddfa2,307,1,205022781,2
dd135b783d24421ea1fada19,291,1,244335766,2
dd13b22bdb194eb6a2101c7c,1099,1,21116132,1
dd1432b1b1de4a8898e25948,1080,1,60973740,2
dd16db9a33434db395411041,1201,1,16134501,1
dd188e5fc93b449695cf8847,735,1,38436611,2
dd199f460d104183a21a759f,1614,1,35774337,2
dd1a44a90f644618a7f9ee4c,1354,1,47248278,2
dd1d67e856c342828d240045,626,1,55689170,2
dd1f9b21a60240d5b9ae5a80,65,1,56513329,4
dd295f9d6d984e2aa5e74a5c,450,1,34048174,2
dd29d4427e8c4a22b215912f,759,1,159895976,2
dd2a3b49af7645689601a8fc,570,1,36843724,2
dd2b9d01efaf485abf40f649,18,1,35535027,4
dd2bfee0217540c091ca0d99,36,1,14264737,4
dd2d3b445a2b499a8270f443,227,1,55213261,2
dd2d97d9d72b41ceaecf8955,124,1,34830638,4
dd2e5f524078419dbb536e50,31,1,57080771,4
dd2fbcfa926c48e691fe3921,46,1,46530490,4
dd31083815f44bb0bd086902,196,3,82921140,0
dd31850d904447d093cbf4bc,1013,1,51387159,2
dd318c96efdf4dafa4bb690c,227,1,15820471,1
dd32a19663f44c38b71fa38c,88,1,33337646,4
dd32e3889a8444ab9097a6d6,163,3,64457502,0
dd33192f605b4f029d284e52,1602,1,22102488,2
dd359215e2884f728fce69b2,203,3,90213701,0
dd360054e2734d6aab46b309,168,1,27826617,4
dd36ae53a7a546998fa5db06,444,1,7117631,1
dd374c79693a4791afb4a65c,1535,1,72139357,2
dd38311f36cb4d7b84a529e2,73,1,19127633,4
dd38c9d205fa4ebcbcf2fbdf,481,1,54458628,2
dd392508955444418bf631f0,175,1,54467562,2
dd395bee033847e286293728,733,1,40569263,2
dd3a764d1bbc4f87b1806264,778,1,39829875,2
dd3cfca84d714d6e87af73bf,651,1,44134873,2
dd3d3b66993a444b93b502d0,436,1,45293737,2
dd3d6870fa99412e8c663c40,251,1,33053115,2
dd4153c975ab405caf9291d7,84,1,57644033,4
dd42527f4c3e4b51b2565c29,758,1,61393127,2
dd444f34762d4859b5a8ab1c,112,1,15327362,4
dd44c480cae245fa9832f1dd,1013,1,44107779,2
dd47144351b04ee08754c94a,33,1,21228825,4
dd4792edcf574c968eea97b4,1,1,9093224,4
dd47ccf200614fbca9ad0d9e,82,2,76552172,3
dd47eabac6544f51830a70d0,433,1,38139031,2
dd49f5603a7c446db5eed2e6,983,1,20912167,1
dd4a9bc989624752afa3b37e,181,1,17657757,1
dd4ac415f29641978e5c7575,127,1,64530498,4
dd4d0d5d897c48b9ad766f86,1028,1,53282985,2
dd4d44daf6224b5e97feb3bc,1106,1,23619691,2
dd4d95f400ec42d6b1087315,6,1,38302671,4
dd4dd72b5d514010821e986d,591,2,77691732,3
dd5067e58da5413b9f251dcc,1605,1,28194063,2
dd5340dec1c34171994ffc9b,735,1,54690908,2
dd58f77edb2a41aaa85dbd77,310,1,188072180,2
dd5a262a18db45cd91e2116f,1191,1,36923979,2
dd5a9ac348a24453831913a8,1268,1,47440341,2
dd5b1e5c469a4b6dab1a87a6,376,2,67721129,3
dd5cbe1d86034eee83e0ba33,1069,1,16286818,1
dd5ed9ac37e144ad9a2b9a4f,414,1,53152662,2
dd5f3ea6bad74d5d921e577f,159,3,84165120,0
dd5fba432a5d487bab0f488c,699,1,9451693,1
dd65b60e37934d59b82b5c6e,530,1,50531257,2
dd6744661abe417a9865730c,565,1,19368674,1
dd6795c8cf3d4cbc9808cfb3,1,1,31381162,4
dd6876bf3c934a5190d20cf4,862,1,22463157,2
dd69ed0b0475430385111232,708,1,47732798,2
dd6a433a3af04de9a30958dd,98,1,27561296,4
dd6b7035be27498785299eb0,102,2,61939890,3
dd6bc98863894514b9016761,65,2,78637147,3
dd6bee9756954e7588d41381,77,1,44259238,4
dd6c851fb6174a2ba42413ae,810,1,15341648,1
dd6c9201177b4acab43e59b4,11,1,36225390,4
dd6d13a68842451eb0814195,266,3,84147309,0
dd6e5e40e59f40469f6e0406,547,1,62898083,2
dd6ff461442646e79bcb3aed,281,1,58036301,2
dd701dc9a5fe47fd987b422f,495,1,22624946,2
dd71552f09954433a26a5080,286,3,54565502,3
dd728e529c264e81a4cf9f6f,258,1,39968805,2
dd750741295e424a840baf66,566,1,34808702,2
dd7643417c964cc0848b9eea,1335,1,23697206,2
dd7709c3aacb41fb9b39c626,42,1,21875533,4
dd774a6c860e4439b789b451,1058,1,50253974,2
dd784588ebca43d3aff3f0cf,1214,1,24007764,2
dd7a9e53058a4a1e8aa189b8,36,1,19819395,4
dd7ec117fb6f4e95b6cad35f,151,2,48843938,3
dd7f2d96e4a044ce9402a586,8,1,59312951,4
dd8003a8e6584b5ca349d200,934,1,45952166,2
dd813c1025f94b14b6234a72,640,2,53308893,3
dd814d237ca5402e83026b97,1238,1,24007764,2
dd8277ef8beb4d7cb275bb6a,293,1,13585124,1
dd835354f09f4df2ae1600b2,110,1,13686736,4
dd8b229368b0444f865f9b9c,115,1,22908775,4
dd9056a10a6f46b8b8a5f88c,618,1,41727644,2
